"CO_NBM";"CO_NCM"
"6104310000";"61043100"
"6104610000";"61046100"
"7321130199";"73211300"
"7321830000";"73218300"
"7322190000";"73221900"
"7323940000";"73239400"
"6207290000";"62072900"
"6208920000";"62089200"
"6209200100";"62092000"
"6209200200";"62092000"
"6209309900";"62093000"
"6210100000";"62101000"
"6210400000";"62104000"
"6210500000";"62105000"
"6211339900";"62113300"
"6211430000";"62114300"
"6211430100";"62114300"
"6211490000";"62114900"
"6212200000";"62122000"
"6214400000";"62144000"
"6215200000";"62152000"
"6216000200";"62160000"
"7411290100";"74112910"
"7414909900";"74149000"
"7415100000";"74151000"
"7415210000";"74152100"
"7415310000";"74153100"
"7415320000";"74153200"
"7416000000";"74160000"
"7418100100";"74181900"
"6303120000";"63031200"
"6306410000";"63064100"
"6307100100";"63071000"
"6309000100";"63090010"
"7612900200";"76129019"
"7614100000";"76141010"
"7616909901";"76169100"
"7325100000";"73251000"
"7326200100";"73262000"
"7326900100";"73269000"
"7326900600";"73269000"
"7406200000";"74062000"
"7407210100";"74072110"
"7408290100";"74082911"
"7409900100";"74099000"
"8471930502";"84717032"
"7502100100";"75021010"
"7505110100";"75051121"
"7505129900";"75051210"
"7507110000";"75071100"
"7508000200";"75089000"
"7604210000";"76042100"
"7605290000";"76052910"
"7606110000";"76061100"
"7606920000";"76069200"
"7607190000";"76071990"
"7607200000";"76072000"
"7608200102";"76082000"
"7609000100";"76090000"
"8478109900";"84781090"
"8478900000";"84789000"
"8479100200";"84791090"
"8479820200";"84798210"
"7804110000";"78041100"
"7805000000";"78050000"
"8003000100";"80030000"
"8003000200";"80030000"
"8101910100";"81019100"
"8101920000";"81019200"
"8104200000";"81042000"
"8105900100";"81059010"
"8482800000";"84828000"
"8483100399";"84831030"
"8483200000";"84832000"
"8472300000";"84723010"
"8472900600";"84729090"
"8472900700";"84729040"
"8474200200";"84742090"
"8474310000";"84743100"
"9101190199";"91011900"
"9101990201";"91019900"
"9102119999";"91021190"
"8479890902";"84798999"
"8480309900";"84803000"
"8480410100";"84804100"
"8480419900";"84804100"
"8481100100";"84811000"
"8481300101";"84813000"
"8481300300";"84813000"
"8481800103";"84818091"
"8481800201";"84818019"
"8481800302";"84818021"
"8481800401";"84818092"
"8481800502";"84818019"
"8481800503";"84818019"
"8481809907";"84818096"
"8481809908";"84818096"
"9113900400";"91139000"
"9113900600";"91139000"
"9114900200";"91149020"
"8483400102";"84834090"
"8501109900";"85011090"
"8501310201";"85013120"
"8501310202";"85013120"
"8501310299";"85013120"
"8501330200";"85013320"
"8501340100";"85013411"
"8501340200";"85013420"
"8501510100";"85015110"
"8501530299";"85015310"
"8501640000";"85016400"
"9102129999";"91021290"
"9102199999";"91021900"
"9102210200";"91022100"
"9102990100";"91029900"
"9103109900";"91031000"
"9103900199";"91039000"
"9105110000";"91051100"
"9105290000";"91052900"
"9105990100";"91059900"
"9106100100";"91061000"
"9106900000";"91069000"
"9108990100";"91089900"
"9110119900";"91101190"
"6204110000";"62041100"
"8502400100";"85024010"
"8504310199";"85043199"
"8504319902";"85043119"
"8504340000";"85043400"
"8504409903";"85044022"
"8505190000";"85051990"
"8506190000";"85065010"
"8507100000";"85071000"
"8507409900";"85074000"
"8508800101";"85088092"
"8508900000";"85089000"
"8509400300";"85094030"
"8509400400";"85094040"
"8509800200";"85098000"
"8510200100";"85102000"
"9209300199";"92093000"
"8305100000";"83051000"
"8306109900";"83061000"
"8306210200";"83062100"
"8306290100";"83062900"
"8306299902";"83062900"
"8306300200";"83063000"
"8311100100";"83111000"
"8311200300";"83112000"
"8311300400";"83113000"
"8401200300";"84012000"
"8402190000";"84021900"
"8404900200";"84049090"
"8406110000";"84061000"
"8407290200";"84072990"
"8407310101";"84073110"
"8407320100";"84073200"
"8541309901";"85413011"
"8541309999";"85413011"
"8541409999";"85414029"
"8541600000";"85416010"
"8542190100";"85423010"
"8543200100";"85432000"
"8544300000";"85443000"
"8544599900";"85445900"
"8547900100";"85479000"
"5212119900";"52121100"
"5212120000";"52121200"
"5212219900";"52122100"
"5212230000";"52122300"
"5302100100";"53021000"
"5302100200";"53021000"
"7202990399";"72029910"
"7204300000";"72043000"
"7204500000";"72045000"
"7206900200";"72069000"
"7207129900";"72071200"
"7207200101";"72072000"
"7208220200";"72082500"
"7208340000";"72084000"
"7208350000";"72084000"
"7208430200";"72084000"
"7208430300";"72084000"
"7208440300";"72084000"
"8432300000";"84323010"
"8433300000";"84333000"
"8433510000";"84335100"
"9209300200";"92093000"
"9209920000";"92099200"
"9209999900";"92099900"
"9301009900";"93010000"
"9305909901";"93059010"
"9306299900";"93062900"
"9401610200";"94016100"
"9401699900";"94016900"
"9401710299";"94017100"
"9401800399";"94018000"
"9401809999";"94018000"
"8525100199";"85251010"
"8525200199";"85252021"
"8526100100";"85261000"
"8526919999";"85269100"
"8527299900";"85272900"
"8527909900";"85279019"
"8528200100";"85282200"
"8529900501";"85299020"
"8529900600";"85299011"
"8529909900";"85299090"
"8530109900";"85301090"
"8532100000";"85321000"
"8532250000";"85322590"
"8533390101";"85333910"
"5303900100";"53039010"
"5304100100";"53041000"
"5305210000";"53052100"
"5305290200";"53052900"
"5305999903";"53059990"
"5307109900";"53071090"
"5309190100";"53091900"
"5309210102";"53092100"
"5310900101";"53109000"
"5310909900";"53109000"
"5311000105";"53110000"
"5311009900";"53110000"
"7103910100";"71039100"
"7103990100";"71039900"
"7103990204";"71039900"
"8433530000";"84335300"
"8433600200";"84336010"
"8437100000";"84371000"
"8438200299";"84382090"
"8439100300";"84391030"
"8439300100";"84393010"
"8441200000";"84412000"
"8441300100";"84413010"
"8441800100";"84418000"
"8442400000";"84424010"
"8442500200";"84425000"
"8708990800";"87089900"
"6402990100";"64029900"
"6402999900";"64029900"
"6403300000";"64033000"
"6403409900";"64034000"
"6403409999";"64034000"
"6403510000";"64035100"
"6403510200";"64035100"
"6403590100";"64035900"
"6403990100";"64039900"
"6403990201";"64039900"
"6404200000";"64042000"
"6406990100";"64069990"
"6406990202";"64069990"
"6505900100";"65059000"
"6506100200";"65061000"
"9608409900";"96084000"
"9608990201";"96089989"
"8414800199";"84148019"
"8414800201";"84148012"
"8414800403";"84148039"
"8427909900";"84279000"
"8428200000";"84282090"
"8428390100";"84283910"
"8428390200";"84283920"
"8428500000";"84285000"
"8429400200";"84294000"
"8429409900";"84294000"
"8430319900";"84303190"
"8430399900";"84303990"
"8430490200";"84304990"
"8431200101";"84312011"
"8431310000";"84313110"
"8703320101";"87033210"
"8703330400";"87033310"
"5503100100";"55031090"
"5503100200";"55031010"
"5503200000";"55032000"
"5506200000";"55062000"
"5508100100";"55081000"
"5508200300";"55082000"
"5509120100";"55091290"
"5509310100";"55093100"
"5509520100";"55095200"
"5509620100";"55096200"
"5510110000";"55101100"
"5510900000";"55109000"
"7214200100";"72142000"
"7214200200";"72142000"
"7214400100";"72149910"
"7214400200";"72149990"
"7214500100";"72149910"
"7215900200";"72159010"
"8518219900";"85182100"
"8518909900";"85189090"
"8519290000";"85192900"
"8522100000";"85221000"
"8522900100";"85229050"
"8523130399";"85231310"
"8523200103";"85232010"
"8523900100";"85239000"
"8524229900";"85245200"
"9503600000";"95036000"
"4002999900";"40029990"
"4006100000";"40061000"
"4008110100";"40081100"
"4814200000";"48142000"
"4815000000";"48150000"
"4816100200";"48161000"
"4816109900";"48161000"
"4817209900";"48172000"
"4817300100";"48173000"
"4818200000";"48182000"
"4819109900";"48191000"
"4819309902";"48193000"
"4819500200";"48195000"
"4819509901";"48195000"
"4820309900";"48203000"
"4823600000";"48236000"
"4823900401";"48239020"
"4823900700";"48239090"
"4823909900";"48239090"
"4901100100";"49011000"
"2918169900";"29181690"
"2918220200";"29182219"
"2918300800";"29183090"
"2918900201";"29189011"
"2918900700";"29189030"
"2918901201";"29400021"
"2918901202";"29400023"
"2918901400";"29189099"
"2919000300";"29190090"
"2919001000";"29190090"
"2920900103";"29209019"
"2920900602";"29209039"
"2920900603";"29209039"
"3904699900";"39046990"
"3906909900";"39069044"
"3908100100";"39081023"
"3908909900";"39089090"
"3910000200";"39100019"
"3912200200";"39122021"
"3912200201";"39122021"
"3913100000";"39131000"
"0306299900";"03062900"
"0307290000";"03072900"
"0307590100";"03075910"
"0307999900";"03079900"
"0401100000";"04011010"
"0401200000";"04012010"
"0402109900";"04021090"
"0402990100";"04029900"
"0406900100";"04069030"
"0406900700";"04069020"
"0408199900";"04081900"
"0408910000";"04089100"
"0502100101";"05021019"
"0503000101";"05030000"
"0504000101";"05040011"
"0504000300";"05040013"
"1903009900";"19030000"
"1904100100";"19041000"
"1905300300";"19053010"
"1905900102";"19059000"
"2001100000";"20011000"
"2004900100";"20049000"
"2004900206";"20049000"
"2005800000";"20058000"
"2007990101";"20079910"
"2008190199";"20081900"
"3804000200";"38040012"
"3805100100";"38051000"
"3806900199";"38061000"
"3806900202";"38069011"
"3806900400";"38069090"
"3806909900";"38069090"
"3808100101";"38081010"
"3808209900";"38082029"
"3808400100";"38084029"
"3808409900";"38084029"
"3808900299";"38089010"
"3809100000";"38091010"
"3810900101";"38109000"
"3810900200";"38109000"
"3811210301";"38112120"
"3811900000";"38119090"
"3812200000";"38122000"
"3813000200";"38130000"
"0303430000";"03034300"
"0303770000";"03037700"
"0303780000";"03037800"
"0303790500";"03037990"
"0303790600";"03037990"
"0305209900";"03052000"
"0305300100";"03053000"
"0305309900";"03053000"
"0305690401";"03056900"
"0306230101";"03062900"
"0306240000";"03062400"
"0306240101";"03062900"
"2715009900";"27150000"
"2802000100";"28020000"
"2803000199";"28030019"
"2806100200";"28061020"
"2808000100";"28080010"
"2809200199";"28092011"
"2809200202";"28092090"
"2810000100";"28100090"
"2811299900";"28112900"
"2812100202";"28121021"
"2812100301";"28121022"
"2812900100";"28129000"
"2813900300";"28139090"
"2814100000";"28141000"
"2815110100";"28151100"
"2815110200";"28151100"
"2815119900";"28151100"
"2816309900";"28163090"
"2912410100";"29124100"
"2912490300";"29124990"
"2914120000";"29141200"
"2914190300";"29141921"
"2914190700";"29141929"
"2914191000";"29141929"
"2914220200";"29142220"
"2914299900";"29142990"
"2914300200";"29143910"
"2914300800";"29143990"
"2914690700";"29146990"
"2914690800";"29146990"
"2914700300";"29147019"
"2914700700";"29147029"
"8519390000";"85193900"
"8520200000";"85202000"
"8520900101";"85209019"
"8520900199";"85209019"
"8522909904";"85229040"
"8523130201";"85231320"
"8523209900";"85232090"
"8523909900";"85239000"
"8524219900";"85245190"
"8524230300";"85245300"
"8524900100";"85249100"
"3401190600";"34011900"
"3404900200";"34049029"
"3505100299";"35051000"
"3506910299";"35069120"
"3507900101";"35079011"
"0000500000";"99940000"
"0000800200";"99980102"
"0000900000";"99999900"
"0101110000";"01011100"
"0102100200";"01021010"
"0104100200";"01041090"
"0104109900";"01041090"
"0105110000";"01051110"
"0105190200";"01051900"
"0106000200";"01060000"
"0106000300";"01060000"
"0106000400";"01060000"
"0201200200";"02012020"
"0201300000";"02013000"
"0201300402";"02013000"
"0202300401";"02023000"
"0202309900";"02023000"
"0203290000";"02032900"
"2515120000";"25151210"
"2516110200";"25161100"
"2517490100";"25174900"
"2519100000";"25191000"
"2519900100";"25199010"
"2521000000";"25210000"
"2522300000";"25223000"
"2523210000";"25232100"
"2523900000";"25239000"
"2529300000";"25293000"
"2530300000";"25309040"
"2530900900";"25309030"
"2601110101";"26011100"
"2601110102";"26011100"
"2601110199";"26011100"
"2601200000";"26012000"
"2603000100";"26030010"
"2605000000";"26050000"
"2606000201";"26060011"
"2608000100";"26080010"
"2610000100";"26100010"
"2613100100";"26131010"
"2933393200";"29333939"
"2933393600";"29333939"
"2933393900";"29333939"
"2933394000";"29333949"
"2933395200";"29333919"
"2933400300";"29334019"
"2933409900";"29334090"
"2933510400";"29335100"
"2933590400";"29335919"
"2933591000";"29335991"
"2933591699";"29335919"
"2933592300";"29335929"
"2933690199";"29336919"
"2933699900";"29336999"
"2933900200";"29339092"
"2933902500";"29335912"
"2933902800";"29339029"
"2933902900";"29339029"
"2933903300";"29339034"
"2933903800";"29349099"
"4901999901";"49019900"
"4902100199";"49021000"
"4902900101";"49029000"
"4905910100";"49059100"
"4908100000";"49081000"
"4911999900";"49119900"
"5007100100";"50071090"
"5007909900";"50079000"
"5101219900";"51012100"
"5101290104";"51012900"
"2205900400";"22059000"
"2206000100";"22060010"
"2206000300";"22060090"
"2208109904";"21069010"
"2208109999";"21069010"
"2208300200";"22083020"
"2208400300";"22084000"
"2208900304";"22089000"
"2208900600";"22089000"
"2208909902";"22082000"
"2208909999";"22089000"
"2306600000";"23066000"
"2925190100";"29251910"
"2925200599";"29252023"
"2926100000";"29261000"
"2926900101";"29269011"
"2926901000";"29269099"
"2927000199";"29270029"
"2927000700";"29270010"
"2928000600";"29280030"
"2928000800";"29280090"
"2929100300";"29291030"
"2929909900";"29299090"
"2930100300";"29301000"
"2930200205";"29302019"
"2930200299";"29302019"
"2930901000";"29309053"
"2930902200";"29309029"
"2930902300";"29309057"
"2930903400";"29309039"
"2930904100";"29309040"
"4008210200";"40082100"
"4008210400";"40082100"
"4008219900";"40082100"
"4009400000";"40094000"
"4011910100";"40119120"
"4013100000";"40131090"
"4013900000";"40139000"
"4015110000";"40151100"
"4015900200";"40159000"
"4015909900";"40159000"
"4016990300";"40169990"
"4016990400";"40169990"
"4016990500";"40169990"
"4017000100";"40170000"
"4101100300";"41011000"
"4101309900";"41013010"
"4103109900";"41031000"
"0712900200";"07129090"
"9018901101";"90189099"
"9018909999";"90189099"
"9019109000";"90191000"
"9019200300";"90192020"
"9021290000";"90212900"
"9021300100";"90213011"
"5801909901";"58019000"
"5802190100";"58021900"
"5802199900";"58021900"
"5802300199";"58023000"
"5803109900";"58031000"
"5804210200";"58042100"
"5805000000";"58050010"
"5806310100";"58063100"
"5806320100";"58063200"
"5806329999";"58063200"
"5808900100";"58089000"
"5811009901";"58110000"
"5811009903";"58110000"
"5811009999";"58110000"
"5902109900";"59021090"
"5902209900";"59022000"
"5903109900";"59031000"
"5904100000";"59041000"
"7304599900";"73045990"
"7305190199";"73051900"
"7305200101";"73052000"
"6110900000";"61109000"
"6115110000";"61151100"
"6117800000";"61178000"
"6202130000";"62021300"
"6202930000";"62029300"
"6203210000";"62032100"
"6203410000";"62034100"
"7305900200";"73059000"
"7306900301";"73069090"
"7307110000";"73071100"
"7307220100";"73072200"
"7307910000";"73079100"
"8460110400";"84601100"
"8460199900";"84601900"
"8461300200";"84594000"
"8461409902";"84614099"
"8461500200";"84615090"
"8462210000";"84622100"
"8462390101";"84623910"
"8462390199";"84623910"
"8462410000";"84624100"
"8462990300";"84629920"
"8463300000";"84633000"
"8463900100";"84639090"
"8464100100";"84641000"
"8464200100";"84642090"
"8465100100";"84651000"
"8465920199";"84659219"
"8465940100";"84659400"
"9022110700";"90221419"
"9022210100";"90222110"
"9022909099";"90229090"
"9024100200";"90241020"
"9024109900";"90241090"
"9024800100";"90248011"
"9024809901";"90248090"
"9025119900";"90251190"
"9025800100";"90258000"
"9025800300";"90258000"
"9025800400";"90258000"
"9025900300";"90259090"
"9026200300";"90262090"
"9026209900";"90262090"
"9026900200";"90269020"
"9027300800";"90221910"
"9027500400";"90275090"
"9027800300";"90278012"
"9027800700";"90278090"
"9027900203";"90279099"
"9027900204";"90279099"
"6107110000";"61071100"
"6107290000";"61072900"
"6108110000";"61081100"
"6108220000";"61082200"
"6108390000";"61083900"
"7315110000";"73151100"
"7315129900";"73151290"
"7315890000";"73158900"
"7318140000";"73181400"
"7318150100";"73181500"
"7319900000";"73199000"
"7321110300";"73211100"
"8466200100";"84662010"
"8466920301";"84669200"
"8466920302";"84669200"
"8466929900";"84669200"
"8466949900";"84669490"
"8467119900";"84671190"
"8467890000";"84678900"
"8468800100";"84688010"
"8469319901";"84693090"
"8471920499";"84716019"
"8471920600";"84716054"
"9028300199";"90283090"
"9028309903";"90283031"
"9029109901";"90291090"
"9030310100";"90303100"
"9030890200";"90308920"
"9031200100";"90312010"
"9032109900";"90321090"
"9032810000";"90328100"
"9032890201";"90328981"
"5911400200";"59114000"
"5911409900";"59114000"
"6001210000";"60012100"
"6001220000";"60012200"
"9202100400";"92021000"
"9202900201";"92029000"
"9204109900";"92041000"
"9205100101";"92051000"
"9205100499";"92051000"
"9205900102";"92059000"
"9205900501";"92059000"
"9206000300";"92060000"
"9206000400";"92060000"
"9206000601";"92060000"
"9207100101";"92071090"
"9207900199";"92079090"
"9207900300";"92079090"
"6301100000";"63011000"
"6301900100";"63019000"
"6302100000";"63021000"
"6302530100";"63025300"
"6002200100";"60022010"
"6002209900";"60022090"
"6002490000";"60024900"
"6002990000";"60029900"
"6102100000";"61021000"
"7321139900";"73211300"
"7322900000";"73229000"
"7323930000";"73239300"
"7323990000";"73239900"
"7324290000";"73242900"
"7324909000";"73249000"
"6208210000";"62082100"
"6209300200";"62093000"
"6211110000";"62111100"
"6211330000";"62113300"
